StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,ActiveLearner,PassStatus
13.0,67.0,High,Yes,Medium,Yes,Female,21.0,0,6.0,0,84.0,81.0,1,2,B,Yes,Pass
21.0,77.0,Low,Yes,Low,Yes,Female,29.0,0,11.0,1,83.0,92.0,1,1,A,Yes,Pass
21.0,77.0,Low,Yes,High,Yes,Female,29.0,0,11.0,1,83.0,92.0,1,1,A,Yes,Pass
21.0,77.0,Medium,Yes,Medium,Yes,Female,29.0,0,11.0,1,83.0,92.0,1,1,A,Yes,Pass
21.0,77.0,Medium,Yes,Low,Yes,Female,29.0,0,11.0,1,83.0,92.0,1,1,A,Yes,Pass
7.0,84.0,High,Yes,Low,Yes,Male,25.0,3,8.0,1,63.0,88.0,1,1,A,Yes,Pass
7.0,84.0,High,Yes,Low,Yes,Male,20.0,3,9.0,1,84.0,55.0,0,2,C,Yes,Pass
7.0,84.0,Medium,Yes,Medium,No,Male,25.0,3,8.0,1,63.0,88.0,1,1,A,Yes,Pass
7.0,84.0,Medium,Yes,Medium,No,Male,20.0,3,9.0,1,84.0,55.0,0,2,C,Yes,Pass
7.0,84.0,High,No,Medium,Yes,Male,25.0,3,8.0,1,63.0,88.0,1,1,A,No,Pass
7.0,84.0,High,No,Medium,Yes,Male,20.0,3,9.0,1,84.0,55.0,0,2,C,No,Pass
7.0,66.0,Low,Yes,High,Yes,Male,18.0,0,7.0,0,64.0,79.0,0,2,B,Yes,Pass
7.0,66.0,Low,Yes,High,Yes,Male,21.0,2,17.0,0,56.0,65.0,1,1,C,Yes,Pass
7.0,66.0,Low,Yes,High,Yes,Male,19.0,2,17.0,1,67.0,70.0,1,1,B,Yes,Pass
7.0,64.0,High,No,High,Yes,Male,29.0,2,17.0,1,79.0,60.0,1,1,C,No,Pass
28.0,84.0,Medium,Yes,Medium,Yes,Male,21.0,3,3.0,1,78.0,65.0,1,1,C,Yes,Pass
28.0,84.0,Medium,Yes,Medium,Yes,Male,24.0,2,7.0,1,100.0,44.0,1,2,D,Yes,Fail
28.0,84.0,High,Yes,High,Yes,Male,21.0,3,3.0,1,78.0,65.0,1,1,C,Yes,Pass
28.0,84.0,High,Yes,High,Yes,Male,24.0,2,7.0,1,100.0,44.0,1,2,D,Yes,Fail
7.0,70.0,Medium,Yes,Medium,Yes,Female,25.0,1,6.0,1,53.0,62.0,1,2,C,Yes,Pass
7.0,70.0,Medium,Yes,Medium,Yes,Female,24.0,1,8.0,0,61.0,41.0,1,2,D,Yes,Fail
23.0,95.0,Medium,No,Low,Yes,Female,21.0,2,2.0,1,54.0,98.0,0,2,A,No,Pass
23.0,95.0,Medium,No,Low,Yes,Female,26.0,2,20.0,0,64.0,73.0,1,2,B,No,Pass
23.0,95.0,Low,No,High,Yes,Female,21.0,2,2.0,1,54.0,98.0,0,2,A,No,Pass
23.0,95.0,Low,No,High,Yes,Female,26.0,2,20.0,0,64.0,73.0,1,2,B,No,Pass
23.0,95.0,Medium,Yes,High,Yes,Female,21.0,2,2.0,1,54.0,98.0,0,2,A,Yes,Pass
23.0,95.0,Medium,Yes,High,Yes,Female,26.0,2,20.0,0,64.0,73.0,1,2,B,Yes,Pass
23.0,95.0,Medium,No,Medium,Yes,Female,21.0,2,2.0,1,54.0,98.0,0,2,A,No,Pass
23.0,95.0,Medium,No,Medium,Yes,Female,26.0,2,20.0,0,64.0,73.0,1,2,B,No,Pass
44.0,68.0,Low,No,Low,Yes,Female,21.0,3,7.0,0,99.0,85.0,0,2,A,No,Pass
7.0,98.0,Medium,No,High,Yes,Female,25.0,3,16.0,1,65.0,77.0,0,1,B,No,Pass
7.0,98.0,Medium,No,High,Yes,Female,19.0,3,2.0,0,56.0,59.0,0,2,C,No,Pass
28.0,69.0,Low,No,Low,Yes,Male,26.0,0,1.0,1,54.0,42.0,0,1,D,No,Fail
28.0,69.0,High,No,Low,Yes,Male,26.0,0,1.0,1,54.0,42.0,0,1,D,No,Fail
28.0,69.0,Medium,Yes,Medium,Yes,Male,26.0,0,1.0,1,54.0,42.0,0,1,D,Yes,Fail
28.0,69.0,High,Yes,Low,No,Male,26.0,0,1.0,1,54.0,42.0,0,1,D,Yes,Fail
28.0,69.0,High,Yes,Low,Yes,Male,26.0,0,1.0,1,54.0,42.0,0,1,D,Yes,Fail
28.0,69.0,Low,No,Medium,Yes,Male,26.0,0,1.0,1,54.0,42.0,0,1,D,No,Fail
29.0,73.0,Medium,No,Low,Yes,Male,22.0,3,5.0,1,76.0,90.0,1,2,A,No,Pass
29.0,73.0,Medium,No,Low,Yes,Male,21.0,1,11.0,1,52.0,91.0,0,0,A,No,Pass
10.0,93.0,Medium,Yes,Medium,Yes,Female,21.0,3,13.0,0,52.0,63.0,1,1,C,Yes,Pass
10.0,93.0,Medium,Yes,Medium,Yes,Female,18.0,3,10.0,1,76.0,56.0,0,2,C,Yes,Pass
10.0,93.0,Medium,Yes,Medium,Yes,Female,23.0,2,17.0,1,76.0,73.0,1,2,B,Yes,Pass
18.0,61.0,Medium,No,Medium,Yes,Female,27.0,3,0.0,0,54.0,82.0,0,2,B,No,Pass
18.0,61.0,Medium,No,Medium,Yes,Female,24.0,1,2.0,1,97.0,66.0,1,2,C,No,Pass
18.0,61.0,Low,No,Medium,Yes,Female,27.0,3,0.0,0,54.0,82.0,0,2,B,No,Pass
18.0,61.0,Low,No,Medium,Yes,Female,24.0,1,2.0,1,97.0,66.0,1,2,C,No,Pass
18.0,61.0,Low,Yes,High,Yes,Female,27.0,3,0.0,0,54.0,82.0,0,2,B,Yes,Pass
18.0,61.0,Low,Yes,High,Yes,Female,24.0,1,2.0,1,97.0,66.0,1,2,C,Yes,Pass
17.0,66.0,Medium,Yes,Medium,No,Female,28.0,2,5.0,0,77.0,49.0,1,2,D,Yes,Fail
17.0,66.0,Medium,Yes,Medium,No,Female,21.0,0,4.0,1,88.0,68.0,1,0,C,Yes,Pass
17.0,66.0,Medium,Yes,Medium,No,Female,26.0,2,16.0,1,77.0,85.0,0,2,A,Yes,Pass
17.0,66.0,Medium,Yes,Medium,No,Female,26.0,3,2.0,1,89.0,57.0,0,1,C,Yes,Pass
17.0,66.0,Medium,No,Medium,Yes,Female,28.0,2,5.0,0,77.0,49.0,1,2,D,No,Fail
17.0,66.0,Medium,No,Medium,Yes,Female,21.0,0,4.0,1,88.0,68.0,1,0,C,No,Pass
17.0,66.0,Medium,No,Medium,Yes,Female,26.0,2,16.0,1,77.0,85.0,0,2,A,No,Pass
17.0,66.0,Medium,No,Medium,Yes,Female,26.0,3,2.0,1,89.0,57.0,0,1,C,No,Pass
14.0,75.0,Medium,Yes,Medium,Yes,Male,28.0,0,4.0,1,78.0,42.0,0,2,D,Yes,Fail
14.0,75.0,Medium,No,Medium,Yes,Male,28.0,0,4.0,1,78.0,42.0,0,2,D,No,Fail
16.0,60.0,High,Yes,Low,Yes,Male,23.0,0,15.0,1,96.0,44.0,1,0,D,Yes,Fail
16.0,60.0,Low,No,Low,Yes,Male,23.0,0,15.0,1,96.0,44.0,1,0,D,No,Fail
9.0,90.0,Medium,Yes,Low,Yes,Female,23.0,3,9.0,0,86.0,98.0,1,0,A,Yes,Pass
9.0,91.0,Medium,No,High,Yes,Male,28.0,0,5.0,0,76.0,91.0,1,0,A,No,Pass
9.0,91.0,Medium,No,High,Yes,Male,21.0,0,17.0,0,84.0,58.0,1,2,C,No,Pass
32.0,75.0,Medium,Yes,High,Yes,Male,27.0,0,2.0,1,98.0,99.0,1,2,A,Yes,Pass
32.0,75.0,Medium,Yes,High,Yes,Male,29.0,3,6.0,1,51.0,62.0,0,2,C,Yes,Pass
32.0,75.0,Low,No,Medium,Yes,Male,27.0,0,2.0,1,98.0,99.0,1,2,A,No,Pass
32.0,75.0,Low,No,Medium,Yes,Male,29.0,3,6.0,1,51.0,62.0,0,2,C,No,Pass
10.0,97.0,High,No,Low,Yes,Male,28.0,0,1.0,0,98.0,89.0,1,1,A,No,Pass
10.0,97.0,High,No,Low,Yes,Male,18.0,2,0.0,1,92.0,66.0,1,2,C,No,Pass
10.0,97.0,High,No,Low,Yes,Male,21.0,1,7.0,1,73.0,91.0,0,2,A,No,Pass
34.0,68.0,Medium,No,High,Yes,Male,18.0,3,3.0,1,70.0,87.0,1,2,A,No,Pass
14.0,71.0,High,No,Medium,Yes,Female,27.0,3,9.0,0,62.0,62.0,1,0,C,No,Pass
14.0,71.0,High,No,Medium,Yes,Female,25.0,2,19.0,1,89.0,94.0,1,1,A,No,Pass
14.0,71.0,Low,Yes,Low,Yes,Female,27.0,3,9.0,0,62.0,62.0,1,0,C,Yes,Pass
14.0,71.0,Low,Yes,Low,Yes,Female,25.0,2,19.0,1,89.0,94.0,1,1,A,Yes,Pass
14.0,71.0,High,Yes,Medium,Yes,Female,27.0,3,9.0,0,62.0,62.0,1,0,C,Yes,Pass
14.0,71.0,High,Yes,Medium,Yes,Female,25.0,2,19.0,1,89.0,94.0,1,1,A,Yes,Pass
22.0,100.0,Medium,Yes,Medium,Yes,Female,18.0,3,6.0,0,69.0,59.0,1,2,C,Yes,Pass
22.0,100.0,Medium,Yes,Medium,Yes,Female,28.0,2,12.0,1,53.0,65.0,1,0,C,Yes,Pass
9.0,60.0,Low,Yes,Medium,Yes,Female,29.0,0,7.0,1,72.0,97.0,1,2,A,Yes,Pass
9.0,60.0,Low,Yes,Medium,Yes,Female,24.0,2,16.0,1,96.0,85.0,1,1,A,Yes,Pass
9.0,60.0,Low,Yes,Medium,Yes,Female,29.0,3,13.0,1,66.0,94.0,1,2,A,Yes,Pass
31.0,84.0,Medium,Yes,Low,Yes,Female,26.0,1,12.0,1,94.0,99.0,1,2,A,Yes,Pass
11.0,88.0,Low,Yes,Low,Yes,Female,29.0,0,7.0,1,52.0,60.0,1,1,C,Yes,Pass
28.0,78.0,Medium,No,Low,Yes,Male,27.0,3,12.0,0,98.0,87.0,0,0,A,No,Pass
28.0,78.0,Medium,Yes,Low,Yes,Male,27.0,3,12.0,0,98.0,87.0,0,0,A,Yes,Pass
12.0,77.0,Low,Yes,Medium,Yes,Female,24.0,0,8.0,1,86.0,64.0,1,0,C,Yes,Pass
12.0,77.0,Low,Yes,Medium,Yes,Female,23.0,3,11.0,0,69.0,76.0,1,1,B,Yes,Pass
12.0,77.0,Low,Yes,Medium,Yes,Female,18.0,0,7.0,1,100.0,94.0,1,1,A,Yes,Pass
12.0,77.0,Medium,No,Low,Yes,Female,24.0,0,8.0,1,86.0,64.0,1,0,C,No,Pass
12.0,77.0,Medium,No,Low,Yes,Female,23.0,3,11.0,0,69.0,76.0,1,1,B,No,Pass
12.0,77.0,Medium,No,Low,Yes,Female,18.0,0,7.0,1,100.0,94.0,1,1,A,No,Pass
27.0,65.0,Medium,Yes,Medium,Yes,Female,28.0,2,1.0,1,84.0,78.0,1,2,B,Yes,Pass
18.0,63.0,Low,No,Medium,Yes,Male,25.0,1,4.0,0,75.0,61.0,1,0,C,No,Pass
18.0,63.0,Low,No,Medium,Yes,Male,21.0,2,17.0,0,79.0,72.0,1,2,B,No,Pass
18.0,63.0,High,No,Medium,Yes,Male,25.0,1,4.0,0,75.0,61.0,1,0,C,No,Pass
18.0,63.0,High,No,Medium,Yes,Male,21.0,2,17.0,0,79.0,72.0,1,2,B,No,Pass
21.0,97.0,Low,No,Medium,Yes,Female,23.0,3,2.0,0,61.0,87.0,1,2,A,No,Pass
21.0,97.0,Low,No,Medium,Yes,Female,22.0,3,13.0,0,91.0,57.0,1,2,C,No,Pass
21.0,97.0,High,No,Low,Yes,Female,23.0,3,2.0,0,61.0,87.0,1,2,A,No,Pass
21.0,97.0,High,No,Low,Yes,Female,22.0,3,13.0,0,91.0,57.0,1,2,C,No,Pass
21.0,97.0,Medium,Yes,High,Yes,Female,23.0,3,2.0,0,61.0,87.0,1,2,A,Yes,Pass
21.0,97.0,Medium,Yes,High,Yes,Female,22.0,3,13.0,0,91.0,57.0,1,2,C,Yes,Pass
17.0,90.0,Medium,Yes,Low,Yes,Female,27.0,3,19.0,1,82.0,53.0,1,2,D,Yes,Fail
17.0,90.0,Medium,Yes,Low,Yes,Female,28.0,2,18.0,0,71.0,56.0,0,2,C,Yes,Pass
17.0,90.0,Medium,Yes,Low,Yes,Female,20.0,0,16.0,0,86.0,91.0,0,1,A,Yes,Pass
17.0,90.0,Medium,Yes,Low,Yes,Female,28.0,2,5.0,1,56.0,77.0,1,0,B,Yes,Pass
17.0,90.0,Medium,Yes,Low,Yes,Female,26.0,0,7.0,1,76.0,42.0,1,2,D,Yes,Fail
17.0,90.0,High,No,Medium,Yes,Female,27.0,3,19.0,1,82.0,53.0,1,2,D,No,Fail
17.0,90.0,High,No,Medium,Yes,Female,28.0,2,18.0,0,71.0,56.0,0,2,C,No,Pass
17.0,90.0,High,No,Medium,Yes,Female,20.0,0,16.0,0,86.0,91.0,0,1,A,No,Pass
17.0,90.0,High,No,Medium,Yes,Female,28.0,2,5.0,1,56.0,77.0,1,0,B,No,Pass
17.0,90.0,High,No,Medium,Yes,Female,26.0,0,7.0,1,76.0,42.0,1,2,D,No,Fail
17.0,90.0,High,Yes,Low,Yes,Female,27.0,3,19.0,1,82.0,53.0,1,2,D,Yes,Fail
17.0,90.0,High,Yes,Low,Yes,Female,28.0,2,18.0,0,71.0,56.0,0,2,C,Yes,Pass
17.0,90.0,High,Yes,Low,Yes,Female,20.0,0,16.0,0,86.0,91.0,0,1,A,Yes,Pass
17.0,90.0,High,Yes,Low,Yes,Female,28.0,2,5.0,1,56.0,77.0,1,0,B,Yes,Pass
17.0,90.0,High,Yes,Low,Yes,Female,26.0,0,7.0,1,76.0,42.0,1,2,D,Yes,Fail
5.0,88.0,Medium,No,Medium,Yes,Female,18.0,3,8.0,1,75.0,66.0,1,1,C,No,Pass
16.0,70.0,Medium,Yes,High,Yes,Female,29.0,2,15.0,0,62.0,71.0,1,2,B,Yes,Pass
16.0,70.0,Medium,Yes,High,Yes,Female,28.0,0,19.0,1,81.0,97.0,0,1,A,Yes,Pass
16.0,70.0,Medium,Yes,High,Yes,Female,23.0,2,4.0,1,59.0,78.0,1,2,B,Yes,Pass
16.0,70.0,High,No,High,No,Female,29.0,2,15.0,0,62.0,71.0,1,2,B,No,Pass
16.0,70.0,High,No,High,No,Female,28.0,0,19.0,1,81.0,97.0,0,1,A,No,Pass
16.0,70.0,High,No,High,No,Female,23.0,2,4.0,1,59.0,78.0,1,2,B,No,Pass
21.0,87.0,High,Yes,High,Yes,Female,26.0,0,14.0,0,63.0,55.0,1,0,C,Yes,Pass
21.0,87.0,High,Yes,High,Yes,Female,19.0,3,0.0,0,56.0,43.0,0,2,D,Yes,Fail
21.0,87.0,Medium,Yes,Medium,Yes,Female,26.0,0,14.0,0,63.0,55.0,1,0,C,Yes,Pass
21.0,87.0,Medium,Yes,Medium,Yes,Female,19.0,3,0.0,0,56.0,43.0,0,2,D,Yes,Fail
21.0,87.0,Low,Yes,Medium,Yes,Female,26.0,0,14.0,0,63.0,55.0,1,0,C,Yes,Pass
21.0,87.0,Low,Yes,Medium,Yes,Female,19.0,3,0.0,0,56.0,43.0,0,2,D,Yes,Fail
21.0,85.0,Medium,No,Medium,Yes,Female,18.0,3,8.0,1,72.0,45.0,0,2,D,No,Fail
21.0,85.0,Medium,No,Medium,Yes,Female,26.0,2,6.0,0,85.0,56.0,1,1,C,No,Pass
21.0,85.0,Medium,No,Medium,Yes,Female,18.0,0,14.0,0,97.0,52.0,0,1,D,No,Fail
21.0,85.0,Medium,No,Low,Yes,Female,18.0,3,8.0,1,72.0,45.0,0,2,D,No,Fail
21.0,85.0,Medium,No,Low,Yes,Female,26.0,2,6.0,0,85.0,56.0,1,1,C,No,Pass
21.0,85.0,Medium,No,Low,Yes,Female,18.0,0,14.0,0,97.0,52.0,0,1,D,No,Fail
21.0,85.0,High,Yes,Medium,Yes,Female,18.0,3,8.0,1,72.0,45.0,0,2,D,Yes,Fail
21.0,85.0,High,Yes,Medium,Yes,Female,26.0,2,6.0,0,85.0,56.0,1,1,C,Yes,Pass
21.0,85.0,High,Yes,Medium,Yes,Female,18.0,0,14.0,0,97.0,52.0,0,1,D,Yes,Fail
21.0,85.0,Medium,Yes,Low,Yes,Female,18.0,3,8.0,1,72.0,45.0,0,2,D,Yes,Fail
21.0,85.0,Medium,Yes,Low,Yes,Female,26.0,2,6.0,0,85.0,56.0,1,1,C,Yes,Pass
21.0,85.0,Medium,Yes,Low,Yes,Female,18.0,0,14.0,0,97.0,52.0,0,1,D,Yes,Fail
8.0,80.0,Medium,No,Medium,Yes,Male,19.0,0,19.0,0,82.0,91.0,1,0,A,No,Pass
8.0,80.0,Medium,No,Medium,Yes,Male,20.0,1,0.0,1,71.0,82.0,1,2,B,No,Pass
8.0,80.0,Medium,No,Medium,Yes,Male,27.0,3,4.0,1,62.0,66.0,1,0,C,No,Pass
8.0,80.0,Medium,Yes,Medium,Yes,Male,19.0,0,19.0,0,82.0,91.0,1,0,A,Yes,Pass
8.0,80.0,Medium,Yes,Medium,Yes,Male,20.0,1,0.0,1,71.0,82.0,1,2,B,Yes,Pass
8.0,80.0,Medium,Yes,Medium,Yes,Male,27.0,3,4.0,1,62.0,66.0,1,0,C,Yes,Pass
27.0,91.0,High,No,Medium,Yes,Female,24.0,0,9.0,1,98.0,58.0,1,1,C,No,Pass
27.0,91.0,High,No,Medium,Yes,Female,27.0,0,6.0,1,55.0,70.0,1,0,B,No,Pass
27.0,91.0,High,No,Medium,Yes,Female,22.0,1,8.0,1,89.0,95.0,0,2,A,No,Pass
27.0,91.0,High,No,Medium,Yes,Female,26.0,0,2.0,0,92.0,60.0,1,0,C,No,Pass
27.0,91.0,High,No,Medium,Yes,Female,26.0,3,11.0,0,80.0,84.0,1,2,B,No,Pass
27.0,91.0,High,Yes,Low,Yes,Female,24.0,0,9.0,1,98.0,58.0,1,1,C,Yes,Pass
27.0,91.0,High,Yes,Low,Yes,Female,27.0,0,6.0,1,55.0,70.0,1,0,B,Yes,Pass
27.0,91.0,High,Yes,Low,Yes,Female,22.0,1,8.0,1,89.0,95.0,0,2,A,Yes,Pass
27.0,91.0,High,Yes,Low,Yes,Female,26.0,0,2.0,0,92.0,60.0,1,0,C,Yes,Pass
27.0,91.0,High,Yes,Low,Yes,Female,26.0,3,11.0,0,80.0,84.0,1,2,B,Yes,Pass
27.0,91.0,Medium,No,Medium,Yes,Female,24.0,0,9.0,1,98.0,58.0,1,1,C,No,Pass
27.0,91.0,Medium,No,Medium,Yes,Female,27.0,0,6.0,1,55.0,70.0,1,0,B,No,Pass
27.0,91.0,Medium,No,Medium,Yes,Female,22.0,1,8.0,1,89.0,95.0,0,2,A,No,Pass
27.0,91.0,Medium,No,Medium,Yes,Female,26.0,0,2.0,0,92.0,60.0,1,0,C,No,Pass
27.0,91.0,Medium,No,Medium,Yes,Female,26.0,3,11.0,0,80.0,84.0,1,2,B,No,Pass
27.0,91.0,High,No,Medium,No,Female,24.0,0,9.0,1,98.0,58.0,1,1,C,No,Pass
27.0,91.0,High,No,Medium,No,Female,27.0,0,6.0,1,55.0,70.0,1,0,B,No,Pass
27.0,91.0,High,No,Medium,No,Female,22.0,1,8.0,1,89.0,95.0,0,2,A,No,Pass
27.0,91.0,High,No,Medium,No,Female,26.0,0,2.0,0,92.0,60.0,1,0,C,No,Pass
27.0,91.0,High,No,Medium,No,Female,26.0,3,11.0,0,80.0,84.0,1,2,B,No,Pass
15.0,93.0,Medium,Yes,Medium,Yes,Female,28.0,3,10.0,0,95.0,42.0,0,2,D,Yes,Fail
15.0,93.0,Medium,Yes,Medium,Yes,Female,20.0,2,9.0,1,96.0,42.0,1,2,D,Yes,Fail
15.0,93.0,Medium,Yes,Medium,Yes,Female,23.0,1,4.0,0,62.0,92.0,1,2,A,Yes,Pass
15.0,93.0,Medium,Yes,Medium,Yes,Female,21.0,1,10.0,1,58.0,54.0,1,1,D,Yes,Fail
15.0,93.0,Medium,No,High,Yes,Female,28.0,3,10.0,0,95.0,42.0,0,2,D,No,Fail
15.0,93.0,Medium,No,High,Yes,Female,20.0,2,9.0,1,96.0,42.0,1,2,D,No,Fail
15.0,93.0,Medium,No,High,Yes,Female,23.0,1,4.0,0,62.0,92.0,1,2,A,No,Pass
15.0,93.0,Medium,No,High,Yes,Female,21.0,1,10.0,1,58.0,54.0,1,1,D,No,Fail
15.0,93.0,Low,Yes,Low,Yes,Female,28.0,3,10.0,0,95.0,42.0,0,2,D,Yes,Fail
15.0,93.0,Low,Yes,Low,Yes,Female,20.0,2,9.0,1,96.0,42.0,1,2,D,Yes,Fail
15.0,93.0,Low,Yes,Low,Yes,Female,23.0,1,4.0,0,62.0,92.0,1,2,A,Yes,Pass
15.0,93.0,Low,Yes,Low,Yes,Female,21.0,1,10.0,1,58.0,54.0,1,1,D,Yes,Fail
11.0,99.0,Medium,Yes,Medium,Yes,Female,22.0,3,11.0,0,93.0,56.0,1,2,C,Yes,Pass
11.0,99.0,Medium,Yes,Medium,Yes,Female,21.0,1,4.0,1,94.0,49.0,1,1,D,Yes,Fail
11.0,99.0,Medium,No,Medium,Yes,Female,22.0,3,11.0,0,93.0,56.0,1,2,C,No,Pass
11.0,99.0,Medium,No,Medium,Yes,Female,21.0,1,4.0,1,94.0,49.0,1,1,D,No,Fail
31.0,77.0,Low,Yes,High,Yes,Female,24.0,1,6.0,1,88.0,60.0,1,1,C,Yes,Pass
31.0,77.0,Low,Yes,High,Yes,Female,28.0,2,13.0,1,80.0,65.0,1,2,C,Yes,Pass
31.0,61.0,Medium,No,Medium,Yes,Female,29.0,3,0.0,1,80.0,94.0,1,1,A,No,Pass
31.0,61.0,Medium,No,Medium,Yes,Female,23.0,2,10.0,0,85.0,49.0,0,1,D,No,Fail
31.0,61.0,Medium,No,Medium,Yes,Female,23.0,2,4.0,0,53.0,68.0,0,2,C,No,Pass
31.0,61.0,Medium,No,Medium,Yes,Female,18.0,1,13.0,0,93.0,40.0,1,0,D,No,Fail
21.0,68.0,Medium,No,Low,Yes,Female,18.0,1,6.0,1,84.0,61.0,1,1,C,No,Pass
21.0,68.0,Medium,No,Low,Yes,Female,28.0,0,2.0,1,87.0,84.0,1,2,B,No,Pass
21.0,68.0,Medium,No,Low,Yes,Female,23.0,0,4.0,0,52.0,54.0,1,2,D,No,Fail
27.0,62.0,Low,No,Medium,Yes,Male,22.0,1,0.0,1,66.0,74.0,1,2,B,No,Pass
27.0,62.0,Medium,No,Low,Yes,Male,22.0,1,0.0,1,66.0,74.0,1,2,B,No,Pass
27.0,62.0,Low,Yes,Medium,Yes,Male,22.0,1,0.0,1,66.0,74.0,1,2,B,Yes,Pass
27.0,62.0,Medium,No,Medium,Yes,Male,22.0,1,0.0,1,66.0,74.0,1,2,B,No,Pass
23.0,83.0,Low,No,Medium,Yes,Female,23.0,3,16.0,1,94.0,66.0,0,2,C,No,Pass
23.0,83.0,Low,No,Medium,Yes,Female,27.0,1,10.0,1,58.0,99.0,1,1,A,No,Pass
23.0,83.0,Low,No,Medium,Yes,Female,24.0,1,14.0,0,95.0,99.0,0,1,A,No,Pass
23.0,83.0,Low,No,Medium,Yes,Female,21.0,0,16.0,1,71.0,94.0,0,0,A,No,Pass
23.0,83.0,Low,No,Medium,Yes,Female,18.0,3,4.0,0,60.0,66.0,1,2,C,No,Pass
23.0,83.0,Low,Yes,Medium,No,Female,23.0,3,16.0,1,94.0,66.0,0,2,C,Yes,Pass
23.0,83.0,Low,Yes,Medium,No,Female,27.0,1,10.0,1,58.0,99.0,1,1,A,Yes,Pass
23.0,83.0,Low,Yes,Medium,No,Female,24.0,1,14.0,0,95.0,99.0,0,1,A,Yes,Pass
23.0,83.0,Low,Yes,Medium,No,Female,21.0,0,16.0,1,71.0,94.0,0,0,A,Yes,Pass
23.0,83.0,Low,Yes,Medium,No,Female,18.0,3,4.0,0,60.0,66.0,1,2,C,Yes,Pass
16.0,98.0,Low,Yes,Medium,Yes,Female,24.0,1,1.0,0,59.0,94.0,1,0,A,Yes,Pass
16.0,98.0,Low,Yes,Medium,Yes,Female,23.0,0,11.0,0,52.0,51.0,0,1,D,Yes,Fail
16.0,98.0,Low,Yes,Medium,Yes,Female,20.0,1,5.0,1,96.0,49.0,0,1,D,Yes,Fail
16.0,98.0,Medium,No,Medium,Yes,Female,24.0,1,1.0,0,59.0,94.0,1,0,A,No,Pass
16.0,98.0,Medium,No,Medium,Yes,Female,23.0,0,11.0,0,52.0,51.0,0,1,D,No,Fail
16.0,98.0,Medium,No,Medium,Yes,Female,20.0,1,5.0,1,96.0,49.0,0,1,D,No,Fail
12.0,62.0,High,Yes,High,Yes,Male,29.0,1,0.0,1,61.0,58.0,0,0,C,Yes,Pass
12.0,62.0,High,Yes,High,Yes,Male,20.0,1,17.0,0,87.0,100.0,1,2,A,Yes,Pass
9.0,100.0,Low,No,Medium,Yes,Male,27.0,2,12.0,1,76.0,47.0,1,2,D,No,Fail
9.0,100.0,Low,No,Medium,Yes,Male,28.0,1,10.0,1,77.0,43.0,1,0,D,No,Fail
9.0,100.0,Low,No,Medium,Yes,Male,20.0,0,16.0,0,99.0,71.0,1,1,B,No,Pass
13.0,74.0,High,Yes,Medium,Yes,Male,27.0,0,0.0,0,82.0,89.0,0,1,A,Yes,Pass
13.0,74.0,High,Yes,Medium,Yes,Male,23.0,2,19.0,1,62.0,49.0,1,1,D,Yes,Fail
13.0,74.0,Medium,No,Low,Yes,Male,27.0,0,0.0,0,82.0,89.0,0,1,A,No,Pass
13.0,74.0,Medium,No,Low,Yes,Male,23.0,2,19.0,1,62.0,49.0,1,1,D,No,Fail
13.0,74.0,High,Yes,High,Yes,Male,27.0,0,0.0,0,82.0,89.0,0,1,A,Yes,Pass
13.0,74.0,High,Yes,High,Yes,Male,23.0,2,19.0,1,62.0,49.0,1,1,D,Yes,Fail
17.0,62.0,Low,No,Medium,Yes,Female,20.0,3,1.0,1,72.0,81.0,1,2,B,No,Pass
17.0,62.0,Low,No,Medium,Yes,Female,26.0,0,4.0,1,87.0,81.0,0,1,B,No,Pass
17.0,62.0,Low,No,Medium,Yes,Female,18.0,3,20.0,0,69.0,50.0,1,2,D,No,Fail
17.0,62.0,Low,No,Medium,Yes,Female,26.0,2,14.0,1,94.0,76.0,1,1,B,No,Pass
17.0,62.0,Low,No,Medium,Yes,Female,27.0,3,11.0,1,83.0,81.0,1,0,B,No,Pass
17.0,62.0,Low,No,Medium,Yes,Female,20.0,2,9.0,1,60.0,44.0,0,0,D,No,Fail
17.0,62.0,Low,No,High,Yes,Female,20.0,3,1.0,1,72.0,81.0,1,2,B,No,Pass
17.0,62.0,Low,No,High,Yes,Female,26.0,0,4.0,1,87.0,81.0,0,1,B,No,Pass
17.0,62.0,Low,No,High,Yes,Female,18.0,3,20.0,0,69.0,50.0,1,2,D,No,Fail
17.0,62.0,Low,No,High,Yes,Female,26.0,2,14.0,1,94.0,76.0,1,1,B,No,Pass
17.0,62.0,Low,No,High,Yes,Female,27.0,3,11.0,1,83.0,81.0,1,0,B,No,Pass
17.0,62.0,Low,No,High,Yes,Female,20.0,2,9.0,1,60.0,44.0,0,0,D,No,Fail
9.0,75.0,Medium,No,Low,Yes,Female,22.0,0,13.0,1,58.0,98.0,1,0,A,No,Pass
9.0,75.0,Medium,No,Low,Yes,Female,23.0,2,12.0,1,89.0,72.0,1,2,B,No,Pass
9.0,75.0,Medium,No,Low,Yes,Female,21.0,1,19.0,1,94.0,84.0,1,1,B,No,Pass
10.0,69.0,Medium,Yes,Low,Yes,Female,29.0,1,1.0,1,60.0,82.0,0,2,B,Yes,Pass
