,StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,ActiveLearner,PassStatus
13033,14.0,61.0,Medium,Yes,Low,Yes,Male,29.0,0,13.0,1,54.0,81.0,1,2,B,Yes,Pass
13034,14.0,61.0,Medium,Yes,Low,Yes,Male,18.0,3,2.0,0,86.0,96.0,1,2,A,Yes,Pass
13035,14.0,61.0,Medium,Yes,Low,Yes,Male,19.0,3,11.0,1,74.0,78.0,0,2,B,Yes,Pass
13036,28.0,63.0,High,Yes,Low,Yes,Female,23.0,0,18.0,0,70.0,51.0,0,2,D,Yes,Fail
13037,28.0,63.0,High,Yes,Low,Yes,Female,18.0,2,2.0,0,88.0,71.0,1,2,B,Yes,Pass
13038,28.0,63.0,High,Yes,Low,Yes,Female,25.0,2,0.0,0,68.0,58.0,1,1,C,Yes,Pass
13039,8.0,82.0,High,Yes,Medium,No,Female,27.0,0,11.0,1,60.0,96.0,1,1,A,Yes,Pass
13040,8.0,66.0,High,Yes,Medium,Yes,Male,23.0,1,5.0,1,67.0,64.0,1,0,C,Yes,Pass
13041,14.0,73.0,High,No,Medium,Yes,Male,29.0,0,15.0,0,94.0,90.0,1,0,A,No,Pass
13042,14.0,73.0,High,No,Medium,Yes,Male,23.0,3,10.0,1,91.0,72.0,1,0,B,No,Pass
13043,14.0,73.0,High,No,Medium,Yes,Male,28.0,1,4.0,1,81.0,72.0,1,1,B,No,Pass
13044,20.0,100.0,Medium,Yes,Medium,Yes,Male,25.0,2,2.0,1,55.0,70.0,1,2,B,Yes,Pass
13045,20.0,100.0,Medium,Yes,Medium,Yes,Male,27.0,0,19.0,1,50.0,99.0,1,1,A,Yes,Pass
13046,20.0,100.0,Medium,Yes,Medium,Yes,Male,19.0,3,2.0,1,60.0,55.0,1,1,C,Yes,Pass
13050,20.0,100.0,Medium,Yes,High,No,Male,25.0,2,2.0,1,55.0,70.0,1,2,B,Yes,Pass
13051,20.0,100.0,Medium,Yes,High,No,Male,27.0,0,19.0,1,50.0,99.0,1,1,A,Yes,Pass
13052,20.0,100.0,Medium,Yes,High,No,Male,19.0,3,2.0,1,60.0,55.0,1,1,C,Yes,Pass
13053,12.0,68.0,High,No,High,Yes,Female,19.0,1,11.0,1,51.0,75.0,1,2,B,No,Pass
13054,12.0,68.0,High,No,High,Yes,Female,20.0,2,8.0,0,89.0,64.0,1,2,C,No,Pass
13055,11.0,100.0,High,No,Medium,Yes,Female,22.0,0,20.0,1,58.0,52.0,1,2,D,No,Fail
13056,11.0,100.0,High,No,Medium,Yes,Female,24.0,1,2.0,0,84.0,85.0,1,2,A,No,Pass
13057,11.0,100.0,High,Yes,High,Yes,Female,22.0,0,20.0,1,58.0,52.0,1,2,D,Yes,Fail
13058,11.0,100.0,High,Yes,High,Yes,Female,24.0,1,2.0,0,84.0,85.0,1,2,A,Yes,Pass
13059,12.0,61.0,Medium,Yes,Medium,Yes,Male,27.0,3,6.0,1,94.0,96.0,1,2,A,Yes,Pass
13060,12.0,61.0,Medium,Yes,Medium,Yes,Male,25.0,1,19.0,0,66.0,53.0,1,2,D,Yes,Fail
13063,30.0,82.0,Medium,Yes,Low,Yes,Female,22.0,3,14.0,1,96.0,77.0,1,0,B,Yes,Pass
13064,30.0,82.0,Medium,Yes,Low,Yes,Female,21.0,0,8.0,0,62.0,61.0,1,1,C,Yes,Pass
13065,30.0,82.0,High,Yes,Medium,Yes,Female,22.0,3,14.0,1,96.0,77.0,1,0,B,Yes,Pass
13066,30.0,82.0,High,Yes,Medium,Yes,Female,21.0,0,8.0,0,62.0,61.0,1,1,C,Yes,Pass
13067,13.0,91.0,Medium,Yes,Medium,Yes,Male,27.0,0,2.0,1,85.0,96.0,0,1,A,Yes,Pass
13068,13.0,91.0,Medium,Yes,Medium,Yes,Male,28.0,0,17.0,0,81.0,70.0,1,2,B,Yes,Pass
13069,13.0,91.0,Low,Yes,Low,Yes,Male,27.0,0,2.0,1,85.0,96.0,0,1,A,Yes,Pass
13070,13.0,91.0,Low,Yes,Low,Yes,Male,28.0,0,17.0,0,81.0,70.0,1,2,B,Yes,Pass
13071,16.0,91.0,High,No,Low,Yes,Male,29.0,3,20.0,0,75.0,56.0,0,2,C,No,Pass
13072,16.0,91.0,High,Yes,Low,Yes,Male,29.0,3,20.0,0,75.0,56.0,0,2,C,Yes,Pass
13073,16.0,91.0,Medium,Yes,Medium,Yes,Male,29.0,3,20.0,0,75.0,56.0,0,2,C,Yes,Pass
13074,22.0,97.0,Medium,Yes,Low,Yes,Female,28.0,1,10.0,1,78.0,100.0,1,0,A,Yes,Pass
13075,22.0,97.0,Medium,Yes,Low,Yes,Female,22.0,1,8.0,0,79.0,88.0,1,2,A,Yes,Pass
13076,22.0,97.0,Medium,Yes,Low,Yes,Female,18.0,1,8.0,1,78.0,96.0,1,2,A,Yes,Pass
13077,22.0,97.0,Medium,Yes,Low,Yes,Female,20.0,3,4.0,1,54.0,91.0,0,0,A,Yes,Pass
13078,22.0,97.0,Medium,Yes,Low,Yes,Female,22.0,2,13.0,1,76.0,52.0,1,2,D,Yes,Fail
13079,22.0,97.0,Medium,Yes,Low,Yes,Female,24.0,1,5.0,0,95.0,92.0,0,0,A,Yes,Pass
13080,22.0,97.0,Medium,No,High,Yes,Female,28.0,1,10.0,1,78.0,100.0,1,0,A,No,Pass
13081,22.0,97.0,Medium,No,High,Yes,Female,22.0,1,8.0,0,79.0,88.0,1,2,A,No,Pass
13082,22.0,97.0,Medium,No,High,Yes,Female,18.0,1,8.0,1,78.0,96.0,1,2,A,No,Pass
13083,22.0,97.0,Medium,No,High,Yes,Female,20.0,3,4.0,1,54.0,91.0,0,0,A,No,Pass
13084,22.0,97.0,Medium,No,High,Yes,Female,22.0,2,13.0,1,76.0,52.0,1,2,D,No,Fail
13085,22.0,97.0,Medium,No,High,Yes,Female,24.0,1,5.0,0,95.0,92.0,0,0,A,No,Pass
13086,9.0,97.0,Medium,No,Low,Yes,Male,19.0,2,6.0,1,74.0,45.0,0,2,D,No,Fail
13087,7.0,90.0,Medium,Yes,Low,Yes,Male,29.0,2,10.0,0,82.0,81.0,1,2,B,Yes,Pass
13088,22.0,60.0,Low,No,Medium,No,Female,26.0,0,7.0,1,95.0,86.0,1,2,A,No,Pass
13089,22.0,60.0,Medium,Yes,Medium,Yes,Female,26.0,0,7.0,1,95.0,86.0,1,2,A,Yes,Pass
13090,30.0,100.0,High,No,Medium,Yes,Male,21.0,2,10.0,0,51.0,78.0,0,1,B,No,Pass
13091,30.0,100.0,High,No,Medium,Yes,Male,28.0,2,2.0,0,57.0,90.0,1,2,A,No,Pass
13092,30.0,100.0,High,Yes,Low,Yes,Male,21.0,2,10.0,0,51.0,78.0,0,1,B,Yes,Pass
13093,30.0,100.0,High,Yes,Low,Yes,Male,28.0,2,2.0,0,57.0,90.0,1,2,A,Yes,Pass
13094,30.0,70.0,Low,No,High,Yes,Male,18.0,3,20.0,1,72.0,96.0,0,1,A,No,Pass
13095,30.0,70.0,Low,No,High,Yes,Male,19.0,3,7.0,0,56.0,46.0,1,2,D,No,Fail
13096,30.0,70.0,Low,No,High,Yes,Male,19.0,3,6.0,1,80.0,50.0,1,2,D,No,Fail
13097,30.0,70.0,Low,No,High,Yes,Male,18.0,2,6.0,0,91.0,95.0,1,0,A,No,Pass
13098,30.0,70.0,Low,No,High,Yes,Male,20.0,3,7.0,1,75.0,82.0,1,0,B,No,Pass
13099,30.0,70.0,Low,No,High,Yes,Male,29.0,2,12.0,1,61.0,76.0,1,2,B,No,Pass
13100,31.0,85.0,Medium,Yes,Low,Yes,Female,21.0,1,18.0,1,61.0,92.0,1,2,A,Yes,Pass
13101,31.0,85.0,Medium,Yes,Low,Yes,Female,25.0,2,8.0,1,72.0,72.0,0,2,B,Yes,Pass
13102,10.0,73.0,Medium,Yes,High,Yes,Male,24.0,2,4.0,0,77.0,68.0,1,0,C,Yes,Pass
13103,10.0,73.0,Low,Yes,Low,Yes,Male,24.0,2,4.0,0,77.0,68.0,1,0,C,Yes,Pass
13104,25.0,66.0,Medium,Yes,Medium,Yes,Female,26.0,1,6.0,0,84.0,56.0,0,2,C,Yes,Pass
13105,25.0,66.0,Medium,Yes,Medium,Yes,Female,28.0,1,4.0,1,76.0,98.0,1,2,A,Yes,Pass
13106,25.0,66.0,High,No,High,Yes,Female,26.0,1,6.0,0,84.0,56.0,0,2,C,No,Pass
13107,25.0,66.0,High,No,High,Yes,Female,28.0,1,4.0,1,76.0,98.0,1,2,A,No,Pass
13110,6.0,98.0,Low,No,Medium,Yes,Female,20.0,3,11.0,1,57.0,66.0,1,0,C,No,Pass
13111,6.0,98.0,Low,No,Medium,Yes,Female,18.0,1,14.0,0,96.0,69.0,1,0,C,No,Pass
13112,6.0,98.0,Low,No,Medium,Yes,Female,18.0,1,6.0,1,58.0,78.0,1,2,B,No,Pass
13113,18.0,92.0,Medium,Yes,Low,Yes,Female,20.0,2,19.0,0,76.0,92.0,1,1,A,Yes,Pass
13114,12.0,66.0,High,Yes,Low,Yes,Male,19.0,1,5.0,1,50.0,78.0,1,1,B,Yes,Pass
13115,12.0,66.0,High,Yes,Low,Yes,Male,19.0,3,15.0,1,70.0,42.0,1,0,D,Yes,Fail
13116,12.0,66.0,High,Yes,Medium,No,Male,19.0,1,5.0,1,50.0,78.0,1,1,B,Yes,Pass
13117,12.0,66.0,High,Yes,Medium,No,Male,19.0,3,15.0,1,70.0,42.0,1,0,D,Yes,Fail
13118,33.0,74.0,Low,No,Medium,Yes,Male,23.0,0,13.0,1,53.0,94.0,1,0,A,No,Pass
13119,33.0,74.0,Medium,Yes,Medium,Yes,Male,23.0,0,13.0,1,53.0,94.0,1,0,A,Yes,Pass
13120,31.0,94.0,Medium,No,Low,Yes,Male,25.0,2,11.0,1,99.0,62.0,1,0,C,No,Pass
13121,32.0,66.0,High,Yes,High,Yes,Male,23.0,2,6.0,1,84.0,74.0,1,2,B,Yes,Pass
13122,32.0,66.0,High,Yes,High,Yes,Male,23.0,0,11.0,0,64.0,47.0,1,1,D,Yes,Fail
13123,23.0,93.0,High,No,High,Yes,Female,22.0,0,14.0,0,62.0,59.0,1,1,C,No,Pass
13124,23.0,93.0,High,No,High,Yes,Female,26.0,0,10.0,0,72.0,51.0,1,1,D,No,Fail
13125,23.0,93.0,High,No,High,Yes,Female,24.0,1,15.0,0,62.0,94.0,1,2,A,No,Pass
13126,23.0,93.0,High,No,High,Yes,Female,25.0,0,5.0,0,61.0,75.0,0,0,B,No,Pass
13127,23.0,93.0,High,No,High,Yes,Female,27.0,1,11.0,0,96.0,81.0,1,2,B,No,Pass
13128,23.0,93.0,High,Yes,High,Yes,Female,22.0,0,14.0,0,62.0,59.0,1,1,C,Yes,Pass
13129,23.0,93.0,High,Yes,High,Yes,Female,26.0,0,10.0,0,72.0,51.0,1,1,D,Yes,Fail
13130,23.0,93.0,High,Yes,High,Yes,Female,24.0,1,15.0,0,62.0,94.0,1,2,A,Yes,Pass
13131,23.0,93.0,High,Yes,High,Yes,Female,25.0,0,5.0,0,61.0,75.0,0,0,B,Yes,Pass
13132,23.0,93.0,High,Yes,High,Yes,Female,27.0,1,11.0,0,96.0,81.0,1,2,B,Yes,Pass
13133,23.0,93.0,Low,Yes,High,Yes,Female,22.0,0,14.0,0,62.0,59.0,1,1,C,Yes,Pass
13134,23.0,93.0,Low,Yes,High,Yes,Female,26.0,0,10.0,0,72.0,51.0,1,1,D,Yes,Fail
13135,23.0,93.0,Low,Yes,High,Yes,Female,24.0,1,15.0,0,62.0,94.0,1,2,A,Yes,Pass
13136,23.0,93.0,Low,Yes,High,Yes,Female,25.0,0,5.0,0,61.0,75.0,0,0,B,Yes,Pass
13137,23.0,93.0,Low,Yes,High,Yes,Female,27.0,1,11.0,0,96.0,81.0,1,2,B,Yes,Pass
13138,23.0,93.0,Medium,No,Medium,Yes,Female,22.0,0,14.0,0,62.0,59.0,1,1,C,No,Pass
13139,23.0,93.0,Medium,No,Medium,Yes,Female,26.0,0,10.0,0,72.0,51.0,1,1,D,No,Fail
13140,23.0,93.0,Medium,No,Medium,Yes,Female,24.0,1,15.0,0,62.0,94.0,1,2,A,No,Pass
13141,23.0,93.0,Medium,No,Medium,Yes,Female,25.0,0,5.0,0,61.0,75.0,0,0,B,No,Pass
13142,23.0,93.0,Medium,No,Medium,Yes,Female,27.0,1,11.0,0,96.0,81.0,1,2,B,No,Pass
13143,28.0,62.0,High,No,Medium,Yes,Female,19.0,0,17.0,1,87.0,64.0,0,1,C,No,Pass
13144,28.0,62.0,High,No,Medium,Yes,Female,26.0,0,5.0,0,64.0,46.0,1,1,D,No,Fail
13145,28.0,62.0,High,No,Medium,Yes,Female,26.0,0,13.0,0,72.0,95.0,1,0,A,No,Pass
13146,28.0,62.0,High,No,Medium,Yes,Female,29.0,0,12.0,1,53.0,62.0,1,2,C,No,Pass
13147,28.0,62.0,High,No,Medium,Yes,Female,27.0,1,10.0,0,90.0,86.0,1,2,A,No,Pass
13148,28.0,62.0,High,No,Medium,Yes,Female,21.0,0,14.0,1,100.0,72.0,1,2,B,No,Pass
13149,30.0,76.0,Medium,Yes,Medium,Yes,Male,20.0,0,6.0,1,62.0,58.0,1,2,C,Yes,Pass
13150,39.0,75.0,High,Yes,High,Yes,Male,29.0,3,11.0,1,77.0,58.0,1,2,C,Yes,Pass
13151,39.0,75.0,High,Yes,High,Yes,Male,18.0,1,17.0,1,69.0,94.0,0,2,A,Yes,Pass
13152,39.0,75.0,High,Yes,High,Yes,Male,29.0,0,0.0,1,97.0,83.0,1,1,B,Yes,Pass
13153,8.0,90.0,High,No,High,Yes,Male,26.0,3,18.0,0,72.0,70.0,1,2,B,No,Pass
13154,8.0,90.0,High,No,High,Yes,Male,24.0,2,18.0,1,62.0,71.0,1,1,B,No,Pass
13155,8.0,90.0,High,No,High,Yes,Male,21.0,3,1.0,0,65.0,67.0,1,1,C,No,Pass
13156,8.0,90.0,High,No,High,Yes,Male,24.0,0,19.0,0,95.0,91.0,1,1,A,No,Pass
13157,8.0,90.0,High,No,High,Yes,Male,26.0,0,6.0,1,96.0,52.0,1,1,D,No,Fail
13158,8.0,90.0,Medium,No,High,Yes,Male,26.0,3,18.0,0,72.0,70.0,1,2,B,No,Pass
13159,8.0,90.0,Medium,No,High,Yes,Male,24.0,2,18.0,1,62.0,71.0,1,1,B,No,Pass
13160,8.0,90.0,Medium,No,High,Yes,Male,21.0,3,1.0,0,65.0,67.0,1,1,C,No,Pass
13161,8.0,90.0,Medium,No,High,Yes,Male,24.0,0,19.0,0,95.0,91.0,1,1,A,No,Pass
13162,8.0,90.0,Medium,No,High,Yes,Male,26.0,0,6.0,1,96.0,52.0,1,1,D,No,Fail
13163,32.0,81.0,Medium,No,High,Yes,Female,21.0,0,14.0,1,61.0,100.0,0,2,A,No,Pass
13164,32.0,81.0,Medium,No,High,Yes,Female,19.0,3,11.0,0,65.0,93.0,1,1,A,No,Pass
13165,32.0,81.0,Medium,No,High,Yes,Female,29.0,0,6.0,1,65.0,83.0,1,1,B,No,Pass
13166,8.0,78.0,Medium,Yes,Medium,Yes,Male,18.0,0,15.0,1,54.0,50.0,0,1,D,Yes,Fail
13167,8.0,78.0,Medium,Yes,Medium,Yes,Male,28.0,2,15.0,1,72.0,92.0,0,0,A,Yes,Pass
13168,20.0,87.0,High,Yes,Medium,Yes,Female,27.0,3,12.0,1,55.0,99.0,1,2,A,Yes,Pass
13169,20.0,87.0,High,Yes,Medium,Yes,Female,29.0,1,19.0,0,78.0,97.0,1,2,A,Yes,Pass
13170,20.0,87.0,Medium,No,Medium,Yes,Female,27.0,3,12.0,1,55.0,99.0,1,2,A,No,Pass
13171,20.0,87.0,Medium,No,Medium,Yes,Female,29.0,1,19.0,0,78.0,97.0,1,2,A,No,Pass
13172,20.0,87.0,High,No,Low,Yes,Female,27.0,3,12.0,1,55.0,99.0,1,2,A,No,Pass
13173,20.0,87.0,High,No,Low,Yes,Female,29.0,1,19.0,0,78.0,97.0,1,2,A,No,Pass
13174,20.0,87.0,Low,No,Medium,No,Female,27.0,3,12.0,1,55.0,99.0,1,2,A,No,Pass
13175,20.0,87.0,Low,No,Medium,No,Female,29.0,1,19.0,0,78.0,97.0,1,2,A,No,Pass
13176,24.0,74.0,Low,Yes,High,Yes,Male,21.0,3,0.0,1,71.0,78.0,1,2,B,Yes,Pass
13177,24.0,74.0,Medium,Yes,Low,Yes,Male,21.0,3,0.0,1,71.0,78.0,1,2,B,Yes,Pass
13178,20.0,100.0,Medium,Yes,Medium,Yes,Female,23.0,0,0.0,0,97.0,59.0,1,2,C,Yes,Pass
13179,20.0,100.0,Medium,Yes,Medium,Yes,Female,26.0,0,15.0,0,52.0,75.0,0,2,B,Yes,Pass
13180,9.0,69.0,Medium,Yes,Medium,Yes,Male,18.0,3,13.0,0,59.0,41.0,1,2,D,Yes,Fail
13181,9.0,69.0,Medium,Yes,Medium,Yes,Male,19.0,0,13.0,0,50.0,44.0,1,0,D,Yes,Fail
13182,9.0,69.0,High,Yes,Medium,Yes,Male,18.0,3,13.0,0,59.0,41.0,1,2,D,Yes,Fail
13183,9.0,69.0,High,Yes,Medium,Yes,Male,19.0,0,13.0,0,50.0,44.0,1,0,D,Yes,Fail
13184,30.0,91.0,Medium,No,Low,Yes,Female,18.0,3,14.0,1,58.0,82.0,1,0,B,No,Pass
13185,30.0,91.0,Medium,No,Low,Yes,Female,21.0,1,12.0,1,73.0,79.0,0,2,B,No,Pass
13186,30.0,91.0,Medium,No,Low,Yes,Female,26.0,0,12.0,1,89.0,79.0,0,1,B,No,Pass
13187,30.0,91.0,High,Yes,Low,Yes,Female,18.0,3,14.0,1,58.0,82.0,1,0,B,Yes,Pass
13188,30.0,91.0,High,Yes,Low,Yes,Female,21.0,1,12.0,1,73.0,79.0,0,2,B,Yes,Pass
13189,30.0,91.0,High,Yes,Low,Yes,Female,26.0,0,12.0,1,89.0,79.0,0,1,B,Yes,Pass
13190,30.0,91.0,Low,Yes,Medium,Yes,Female,18.0,3,14.0,1,58.0,82.0,1,0,B,Yes,Pass
13191,30.0,91.0,Low,Yes,Medium,Yes,Female,21.0,1,12.0,1,73.0,79.0,0,2,B,Yes,Pass
13192,30.0,91.0,Low,Yes,Medium,Yes,Female,26.0,0,12.0,1,89.0,79.0,0,1,B,Yes,Pass
13193,10.0,95.0,Low,Yes,High,Yes,Male,18.0,1,1.0,1,51.0,70.0,1,2,B,Yes,Pass
13194,10.0,95.0,Medium,No,High,Yes,Male,18.0,1,1.0,1,51.0,70.0,1,2,B,No,Pass
13195,10.0,95.0,High,Yes,High,Yes,Male,18.0,1,1.0,1,51.0,70.0,1,2,B,Yes,Pass
13196,26.0,70.0,Medium,No,Low,Yes,Male,25.0,3,2.0,1,100.0,71.0,0,2,B,No,Pass
13197,26.0,70.0,Medium,No,Low,Yes,Male,27.0,0,8.0,1,69.0,76.0,1,1,B,No,Pass
13198,26.0,70.0,Medium,No,Low,Yes,Male,26.0,0,8.0,0,53.0,41.0,0,1,D,No,Fail
13199,26.0,70.0,Medium,No,Low,Yes,Male,24.0,0,17.0,0,72.0,67.0,0,2,C,No,Pass
13200,26.0,70.0,High,Yes,Medium,Yes,Male,25.0,3,2.0,1,100.0,71.0,0,2,B,Yes,Pass
13201,26.0,70.0,High,Yes,Medium,Yes,Male,27.0,0,8.0,1,69.0,76.0,1,1,B,Yes,Pass
13202,26.0,70.0,High,Yes,Medium,Yes,Male,26.0,0,8.0,0,53.0,41.0,0,1,D,Yes,Fail
13203,26.0,70.0,High,Yes,Medium,Yes,Male,24.0,0,17.0,0,72.0,67.0,0,2,C,Yes,Pass
13204,37.0,73.0,High,Yes,Medium,Yes,Male,22.0,0,7.0,0,90.0,68.0,0,2,C,Yes,Pass
13205,26.0,88.0,High,No,Medium,Yes,Female,20.0,3,18.0,0,65.0,58.0,1,1,C,No,Pass
13206,26.0,88.0,High,No,Medium,Yes,Female,29.0,1,4.0,1,72.0,45.0,0,2,D,No,Fail
13207,26.0,88.0,High,Yes,High,No,Female,20.0,3,18.0,0,65.0,58.0,1,1,C,Yes,Pass
13208,26.0,88.0,High,Yes,High,No,Female,29.0,1,4.0,1,72.0,45.0,0,2,D,Yes,Fail
13209,14.0,72.0,High,No,Medium,Yes,Female,18.0,2,17.0,0,61.0,77.0,0,0,B,No,Pass
13210,14.0,72.0,High,No,Medium,Yes,Female,26.0,1,12.0,1,60.0,77.0,1,1,B,No,Pass
13211,11.0,100.0,Medium,Yes,Low,Yes,Male,19.0,2,1.0,1,53.0,91.0,1,0,A,Yes,Pass
13212,11.0,100.0,Medium,Yes,Low,Yes,Male,20.0,0,8.0,1,52.0,40.0,0,1,D,Yes,Fail
13213,11.0,100.0,Medium,Yes,Low,Yes,Male,27.0,3,5.0,0,68.0,83.0,1,2,B,Yes,Pass
13214,8.0,65.0,Medium,No,Medium,Yes,Male,23.0,1,20.0,0,51.0,63.0,1,0,C,No,Pass
13215,8.0,65.0,Medium,No,Medium,Yes,Male,22.0,3,8.0,0,71.0,70.0,1,2,B,No,Pass
13216,16.0,87.0,Medium,No,High,Yes,Male,20.0,1,14.0,0,62.0,78.0,1,2,B,No,Pass
13217,16.0,87.0,Medium,No,High,Yes,Male,29.0,1,18.0,1,90.0,52.0,0,1,D,No,Fail
13218,16.0,87.0,Medium,Yes,Medium,No,Male,20.0,1,14.0,0,62.0,78.0,1,2,B,Yes,Pass
13219,16.0,87.0,Medium,Yes,Medium,No,Male,29.0,1,18.0,1,90.0,52.0,0,1,D,Yes,Fail
13220,27.0,71.0,Medium,Yes,Medium,No,Female,18.0,3,16.0,0,50.0,58.0,1,0,C,Yes,Pass
13221,27.0,71.0,Medium,Yes,Medium,No,Female,26.0,3,16.0,1,80.0,86.0,1,1,A,Yes,Pass
13222,11.0,86.0,High,Yes,Medium,Yes,Male,24.0,1,17.0,1,69.0,43.0,1,2,D,Yes,Fail
13223,11.0,86.0,Medium,Yes,Medium,Yes,Male,24.0,1,17.0,1,69.0,43.0,1,2,D,Yes,Fail
13224,14.0,95.0,Medium,Yes,Medium,Yes,Male,20.0,3,12.0,0,99.0,55.0,1,1,C,Yes,Pass
13225,14.0,95.0,Medium,Yes,Medium,Yes,Male,22.0,0,9.0,0,52.0,69.0,0,0,C,Yes,Pass
13226,15.0,79.0,High,Yes,Medium,Yes,Female,26.0,3,19.0,1,62.0,82.0,1,0,B,Yes,Pass
13227,15.0,79.0,High,Yes,Medium,Yes,Female,25.0,0,0.0,1,73.0,58.0,1,2,C,Yes,Pass
13228,15.0,79.0,High,Yes,Medium,Yes,Female,27.0,0,15.0,1,83.0,73.0,1,2,B,Yes,Pass
13229,15.0,79.0,High,Yes,Medium,Yes,Female,20.0,3,9.0,0,74.0,46.0,0,1,D,Yes,Fail
13234,31.0,99.0,Low,Yes,High,Yes,Female,21.0,3,1.0,0,79.0,49.0,1,1,D,Yes,Fail
13235,31.0,99.0,Low,Yes,High,Yes,Female,29.0,2,6.0,1,64.0,63.0,1,1,C,Yes,Pass
13236,30.0,84.0,Medium,Yes,Medium,Yes,Female,27.0,1,16.0,1,55.0,63.0,1,1,C,Yes,Pass
13237,30.0,84.0,Medium,Yes,Medium,Yes,Female,24.0,2,8.0,0,94.0,97.0,1,2,A,Yes,Pass
13238,30.0,84.0,Medium,Yes,Medium,Yes,Female,19.0,3,5.0,0,66.0,75.0,0,1,B,Yes,Pass
13239,30.0,84.0,Low,Yes,Low,Yes,Female,27.0,1,16.0,1,55.0,63.0,1,1,C,Yes,Pass
13240,30.0,84.0,Low,Yes,Low,Yes,Female,24.0,2,8.0,0,94.0,97.0,1,2,A,Yes,Pass
13241,30.0,84.0,Low,Yes,Low,Yes,Female,19.0,3,5.0,0,66.0,75.0,0,1,B,Yes,Pass
13242,11.0,66.0,Medium,Yes,Medium,Yes,Female,18.0,2,15.0,0,96.0,58.0,0,1,C,Yes,Pass
13243,11.0,66.0,Medium,Yes,Medium,Yes,Female,18.0,3,11.0,1,61.0,85.0,1,0,A,Yes,Pass
13244,11.0,66.0,Medium,Yes,Medium,Yes,Female,29.0,0,13.0,1,70.0,54.0,1,1,D,Yes,Fail
13245,17.0,70.0,Medium,No,Medium,Yes,Male,23.0,2,18.0,1,85.0,54.0,1,2,D,No,Fail
13246,17.0,70.0,Medium,No,Medium,Yes,Male,25.0,1,8.0,1,74.0,73.0,0,2,B,No,Pass
13247,17.0,70.0,Medium,No,Medium,Yes,Male,21.0,1,6.0,0,95.0,89.0,1,2,A,No,Pass
13248,17.0,70.0,Medium,No,Medium,Yes,Male,28.0,0,15.0,1,97.0,82.0,1,0,B,No,Pass
13249,31.0,83.0,High,Yes,Medium,Yes,Male,20.0,3,13.0,0,53.0,100.0,1,0,A,Yes,Pass
13250,16.0,65.0,Low,Yes,High,Yes,Female,27.0,2,2.0,0,62.0,63.0,1,0,C,Yes,Pass
13251,34.0,61.0,Low,No,Low,Yes,Female,20.0,1,18.0,0,76.0,57.0,1,2,C,No,Pass
13252,34.0,61.0,Low,No,Low,Yes,Female,19.0,3,9.0,1,70.0,86.0,1,1,A,No,Pass
13253,34.0,61.0,Low,No,Low,Yes,Female,26.0,0,5.0,1,64.0,62.0,0,2,C,No,Pass
13254,34.0,61.0,Low,No,Low,Yes,Female,24.0,2,7.0,1,51.0,48.0,1,1,D,No,Fail
13255,28.0,90.0,Medium,Yes,Medium,Yes,Female,23.0,3,18.0,0,59.0,43.0,1,1,D,Yes,Fail
13256,28.0,90.0,Medium,Yes,Medium,Yes,Female,19.0,2,17.0,1,67.0,72.0,1,2,B,Yes,Pass
13257,28.0,90.0,Medium,Yes,Medium,Yes,Female,21.0,2,8.0,0,78.0,96.0,1,1,A,Yes,Pass
13258,5.0,93.0,Medium,Yes,Medium,No,Female,24.0,0,20.0,0,60.0,69.0,0,2,C,Yes,Pass
13259,5.0,93.0,Medium,Yes,Medium,No,Female,21.0,0,6.0,1,66.0,47.0,1,1,D,Yes,Fail
13260,6.0,69.0,Medium,Yes,Medium,No,Female,29.0,0,18.0,1,79.0,89.0,1,2,A,Yes,Pass
13261,6.0,69.0,Medium,Yes,Medium,No,Female,28.0,2,16.0,1,85.0,84.0,1,2,B,Yes,Pass
13262,11.0,91.0,Medium,No,Medium,Yes,Female,25.0,0,11.0,1,84.0,86.0,0,1,A,No,Pass
13263,11.0,91.0,Medium,No,Medium,Yes,Female,29.0,2,4.0,0,87.0,84.0,1,0,B,No,Pass
13264,13.0,82.0,Medium,Yes,Medium,Yes,Female,27.0,3,8.0,1,68.0,96.0,0,2,A,Yes,Pass
13265,13.0,82.0,Medium,Yes,Medium,Yes,Female,29.0,2,0.0,0,59.0,55.0,1,1,C,Yes,Pass
13266,13.0,82.0,Medium,Yes,Medium,Yes,Female,26.0,3,18.0,0,93.0,96.0,1,2,A,Yes,Pass
13267,13.0,82.0,Medium,Yes,Medium,Yes,Female,21.0,1,15.0,1,64.0,84.0,1,2,B,Yes,Pass
13268,13.0,82.0,Medium,Yes,Medium,Yes,Female,20.0,1,12.0,0,73.0,42.0,1,1,D,Yes,Fail
13269,13.0,82.0,Medium,Yes,Medium,Yes,Female,29.0,2,11.0,1,66.0,52.0,0,2,D,Yes,Fail
13270,13.0,82.0,High,No,Medium,Yes,Female,27.0,3,8.0,1,68.0,96.0,0,2,A,No,Pass
13271,13.0,82.0,High,No,Medium,Yes,Female,29.0,2,0.0,0,59.0,55.0,1,1,C,No,Pass
13272,13.0,82.0,High,No,Medium,Yes,Female,26.0,3,18.0,0,93.0,96.0,1,2,A,No,Pass
